"variable","root_variable","mean_min_depth","occurrences","interaction","uncond_mean_min_depth"
"FLOWCELL","PYRRO",7.73478260869565,6,"PYRRO:FLOWCELL",9.4028
"FLOWCELL","RAMAN",9.44260869565217,8,"RAMAN:FLOWCELL",9.4028
"FLOWCELL","RR",6.54739130434783,7,"RR:FLOWCELL",9.4028
"GRAPHENE","BET",7.82086956521739,12,"BET:GRAPHENE",8.3816
"GRAPHENE","CL",8.39869565217391,25,"CL:GRAPHENE",8.3816
"GRAPHENE","ENEG",9.01826086956522,18,"ENEG:GRAPHENE",8.3816
"GRAPHENE","EPH",8.8114463176575,8,"EPH:GRAPHENE",8.3816
"GRAPHENE","IP",8.35226264418811,12,"IP:GRAPHENE",8.3816
"GRAPHENE","MNN",10.5,16,"MNN:GRAPHENE",8.3816
"GRAPHENE","MT",9.84782608695652,33,"MT:GRAPHENE",8.3816
"GRAPHENE","NC",10.8982608695652,27,"NC:GRAPHENE",8.3816
"GRAPHENE","NDE",8.41171251109139,12,"NDE:GRAPHENE",8.3816
"GRAPHENE","PTEMP",9.73913043478261,26,"PTEMP:GRAPHENE",8.3816
"GRAPHENE","PTIME",7.02695652173913,9,"PTIME:GRAPHENE",8.3816
"GRAPHENE","PYRID",7.75304347826087,8,"PYRID:GRAPHENE",8.3816
"GRAPHENE","PYRRO",7.14565217391304,11,"PYRRO:GRAPHENE",8.3816
"GRAPHENE","RAMAN",8.44782608695652,16,"RAMAN:GRAPHENE",8.3816
"GRAPHENE","RR",6.55565217391304,8,"RR:GRAPHENE",8.3816
"IP","BET",6.7295652173913,17,"BET:IP",4.3404
"IP","CL",7.09434782608696,25,"CL:IP",4.3404
"IP","ENEG",7.90695652173913,22,"ENEG:IP",4.3404
"IP","EPH",7.34294587400177,17,"EPH:IP",4.3404
"IP","IP",7.2963620230701,19,"IP:IP",4.3404
"IP","MNN",6.83478260869565,28,"MNN:IP",4.3404
"IP","MT",4.69565217391304,40,"MT:IP",4.3404
"IP","NC",9.18695652173913,26,"NC:IP",4.3404
"IP","NDE",7.3243123336291,17,"NDE:IP",4.3404
"IP","PTEMP",6.40434782608696,34,"PTEMP:IP",4.3404
"IP","PTIME",6.71043478260869,12,"PTIME:IP",4.3404
"IP","PYRID",6.70434782608696,16,"PYRID:IP",4.3404
"IP","PYRRO",7.04913043478261,13,"PYRRO:IP",4.3404
"IP","RAMAN",7.43217391304348,17,"RAMAN:IP",4.3404
"IP","RR",6.00173913043478,12,"RR:IP",4.3404
"MNN","BET",5.61826086956522,25,"BET:MNN",2.98
"MNN","CL",5.93695652173913,31,"CL:MNN",2.98
"MNN","ENEG",6.68695652173913,26,"ENEG:MNN",2.98
"MNN","EPH",6.47338065661047,17,"EPH:MNN",2.98
"MNN","IP",5.74711623779947,24,"IP:MNN",2.98
"MNN","MNN",7.26304347826087,29,"MNN:MNN",2.98
"MNN","MT",3.78260869565217,44,"MT:MNN",2.98
"MNN","NC",6.53565217391304,33,"NC:MNN",2.98
"MNN","NDE",5.82386867790595,22,"NDE:MNN",2.98
"MNN","PTEMP",6.18260869565217,33,"PTEMP:MNN",2.98
"MNN","PTIME",5.76347826086957,15,"PTIME:MNN",2.98
"MNN","PYRID",4.83913043478261,26,"PYRID:MNN",2.98
"MNN","PYRRO",6.85608695652174,17,"PYRRO:MNN",2.98
"MNN","RAMAN",6.22,25,"RAMAN:MNN",2.98
"MNN","RR",5.16521739130435,16,"RR:MNN",2.98
"MT","BET",5.49391304347826,23,"BET:MT",1.2
"MT","CL",4.09739130434783,34,"CL:MT",1.2
"MT","ENEG",5.70260869565217,27,"ENEG:MT",1.2
"MT","EPH",5.75066548358474,21,"EPH:MT",1.2
"MT","IP",4.56743566992014,29,"IP:MT",1.2
"MT","MNN",4.62173913043478,34,"MNN:MT",1.2
"MT","MT",1.65217391304348,45,"MT:MT",1.2
"MT","NC",3.15478260869565,42,"NC:MT",1.2
"MT","NDE",5.98890860692103,24,"NDE:MT",1.2
"MT","PTEMP",3.96521739130435,38,"PTEMP:MT",1.2
"MT","PTIME",5.19652173913043,19,"PTIME:MT",1.2
"MT","PYRID",4.37652173913043,27,"PYRID:MT",1.2
"MT","PYRRO",5.81521739130435,21,"PYRRO:MT",1.2
"MT","RAMAN",4.70695652173913,30,"RAMAN:MT",1.2
"MT","RR",4.95913043478261,20,"RR:MT",1.2
"NC","BET",5.0904347826087,27,"BET:NC",2.22
"NC","CL",6.26478260869565,29,"CL:NC",2.22
"NC","ENEG",5.40173913043478,30,"ENEG:NC",2.22
"NC","EPH",6.20851818988465,20,"EPH:NC",2.22
"NC","IP",5.76220053238687,26,"IP:NC",2.22
"NC","MNN",5.23695652173913,33,"MNN:NC",2.22
"NC","MT",2.80434782608696,44,"MT:NC",2.22
"NC","NC",4.85652173913043,41,"NC:NC",2.22
"NC","NDE",5.50177462289263,26,"NDE:NC",2.22
"NC","PTEMP",4.74347826086957,37,"PTEMP:NC",2.22
"NC","PTIME",5.4895652173913,20,"PTIME:NC",2.22
"NC","PYRID",4.7895652173913,27,"PYRID:NC",2.22
"NC","PYRRO",6.13391304347826,18,"PYRRO:NC",2.22
"NC","RAMAN",6.05565217391304,23,"RAMAN:NC",2.22
"NC","RR",4.72521739130435,18,"RR:NC",2.22
"NDE","BET",6.52173913043478,21,"BET:NDE",5.4004
"NDE","CL",8.08434782608696,24,"CL:NDE",5.4004
"NDE","ENEG",8.44695652173913,19,"ENEG:NDE",5.4004
"NDE","EPH",8.28172138420586,14,"EPH:NDE",5.4004
"NDE","IP",7.7888198757764,18,"IP:NDE",5.4004
"NDE","MNN",7.95652173913043,26,"MNN:NDE",5.4004
"NDE","MT",6.91304347826087,39,"MT:NDE",5.4004
"NDE","NC",8.54782608695652,31,"NC:NDE",5.4004
"NDE","NDE",7.76353149955634,16,"NDE:NDE",5.4004
"NDE","PTEMP",9.52608695652174,27,"PTEMP:NDE",5.4004
"NDE","PTIME",6.51565217391304,10,"PTIME:NDE",5.4004
"NDE","PYRID",7.03043478260869,16,"PYRID:NDE",5.4004
"NDE","PYRRO",7.15304347826087,14,"PYRRO:NDE",5.4004
"NDE","RAMAN",7.59652173913044,19,"RAMAN:NDE",5.4004
"NDE","RR",6.2595652173913,9,"RR:NDE",5.4004
"PTEMP","BET",5.89739130434783,19,"BET:PTEMP",2.78
"PTEMP","CL",5.72130434782609,29,"CL:PTEMP",2.78
"PTEMP","ENEG",5.84260869565217,29,"ENEG:PTEMP",2.78
"PTEMP","EPH",6.94897959183673,19,"EPH:PTEMP",2.78
"PTEMP","IP",6.2036379769299,24,"IP:PTEMP",2.78
"PTEMP","MNN",6.00434782608696,32,"MNN:PTEMP",2.78
"PTEMP","MT",3.71739130434783,41,"MT:PTEMP",2.78
"PTEMP","NC",6.70347826086957,34,"NC:PTEMP",2.78
"PTEMP","NDE",6.37622005323869,20,"NDE:PTEMP",2.78
"PTEMP","PTEMP",7.06086956521739,35,"PTEMP:PTEMP",2.78
"PTEMP","PTIME",6.23130434782609,14,"PTIME:PTEMP",2.78
"PTEMP","PYRID",5.8695652173913,21,"PYRID:PTEMP",2.78
