55.845,26.0,7.83,1.83,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.9,13.9,5.0,47.74,31.34,17.88,3.04,1.07,118.0,1.0,800.0,2.0,2.0,0.0,0.1,2.0,177.8,1.0,1.0,6.8
55.845,26.0,7.83,1.83,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.9,23.9,4.0,58.52,23.15,12.44,5.88,1.13,23.0,1.0,800.0,2.0,2.0,0.0,0.1,2.0,177.8,1.0,1.0,6.8
55.845,26.0,7.83,1.83,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,4.72,4.0,49.17,15.13,28.89,6.8,0.94,461.0,0.0,800.0,2.0,5.332999999999999,0.0,0.5,0.3,127.0,1.0,1.0,7.2
58.93,27.0,7.81,1.88,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,4.76,4.0,41.58,17.59,25.91,14.9,0.93,448.0,0.0,800.0,2.0,5.332999999999999,0.0,0.5,0.3,127.0,1.0,1.0,7.2
58.693000000000005,28.0,7.61,1.91,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,4.94,4.0,46.79,16.83,24.89,11.49,0.92,451.0,0.0,800.0,2.0,5.332999999999999,0.0,0.5,0.3,127.0,1.0,1.0,7.2
63.54600000000001,29.0,7.69,1.9,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,4.82,4.0,49.51,17.07,24.56,8.84,0.94,459.0,0.0,800.0,2.0,5.332999999999999,0.0,0.5,0.3,127.0,1.0,1.0,7.2
55.845,26.0,7.83,1.83,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.044,4.8839999999999995,4.0,61.92,21.76,13.81,2.51,1.03,651.936405551576,0.0,25.0,24.0,0.0,0.0,0.1,0.2,177.8,1.0,1.0,6.8
58.93,27.0,7.81,1.88,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.54,5.382165047049212,5.0,20.901,41.239,37.86,0.0,1.2795605468179552,568.0,0.0,25.0,24.0,2.0,0.0,0.2,0.3,177.8,1.0,1.4372270690746016,7.0
55.845,26.0,7.83,1.83,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.03,6.216885976179645,5.0,45.443721381267984,22.080753832492068,26.107424071381768,4.793409561899264,1.1289506910082472,693.1074975829989,0.0,25.0,24.0,2.0,0.0,0.2,0.3,177.8,1.0,1.159404986597241,7.0
58.693000000000005,28.0,7.61,1.91,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.32,5.67009077436279,5.0,48.50708628390069,21.584393821762934,24.693419756498976,3.91625747298896,1.090291442637812,612.8703851729151,0.0,25.0,24.0,2.0,0.0,0.2,0.3,177.8,1.0,1.0767699051519788,7.0
58.93,27.0,7.81,1.88,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.82,8.90025002576514,5.0,40.7317163332704,18.402446017388062,32.144774246488694,8.664845894428728,1.1550207451509737,529.4640969494967,0.0,400.0,2.0,2.0,0.0,0.2,0.3,177.8,1.0,0.8977082393154383,7.0
58.93,27.0,7.81,1.88,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.18,8.724496580760421,5.0,41.551306625807726,18.97100133653709,30.442298856182923,8.710964510145219,1.1735770486563502,574.6732444387876,0.0,600.0,2.0,2.0,0.0,0.2,0.3,177.8,1.0,0.9553239213553661,7.0
58.93,27.0,7.81,1.88,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.54,8.265691229256845,5.0,41.13242311721854,19.65648580727936,31.223435848833446,7.894962306446307,1.1487867186549834,583.2846908511356,0.0,800.0,2.0,2.0,0.0,0.2,0.3,177.8,1.0,0.729920461869855,7.0
58.93,27.0,7.81,1.88,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.01,6.526925690559078,5.0,32.476832418979484,9.53754877685338,50.40273920828044,8.595241404064373,1.1442573506535827,676.4285953075014,0.0,1000.0,2.0,2.0,0.0,0.2,0.3,177.8,1.0,0.9107721123356014,7.0
55.845,26.0,7.83,1.83,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.68,9.16244816487265,5.0,39.65578424,11.62171753,9.066713982000001,0.0,1.2,687.2452255716377,0.0,700.0,4.0,5.0,0.0,0.5,1.0,177.8,1.0,1.0,7.2
58.693000000000005,28.0,7.61,1.91,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.37,4.32,4.5,26.7,15.9,57.3,0.0,1.05,1220.0,0.0,800.0,5.0,2.0,0.0,0.5,0.255,177.8,0.0,0.785,7.2
58.693000000000005,28.0,7.61,1.91,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.44,6.28,4.0,32.9,8.9,58.2,0.0,1.05,924.0,0.0,800.0,5.0,2.0,0.0,0.5,0.255,177.8,0.0,0.785,7.2
58.693000000000005,28.0,7.61,1.91,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,5.33,4.0,33.2,10.1,56.6,0.0,1.05,757.0,0.0,800.0,5.0,2.0,0.0,0.5,0.255,177.8,0.0,0.785,7.2
58.693000000000005,28.0,7.61,1.91,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14,6.47,4.0,39.5,7.2,53.3,0.0,1.05,445.0,0.0,800.0,5.0,2.0,0.0,0.5,0.255,177.8,0.0,0.785,7.2
